Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,25-Apr-18,303905,J & D Water Consultants Limited,720,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,25-Apr-18,303910,SMK Building & Maintenance Limited,2965.93,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,25-Apr-18,303910,SMK Building & Maintenance Limited,3339.97,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,25-Apr-18,303910,SMK Building & Maintenance Limited,1868.3,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,25-Apr-18,303910,SMK Building & Maintenance Limited,2865.47,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,25-Apr-18,303931,Taylor Decorating Limited,3795,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,25-Apr-18,305718,Travis Perkins Trading Co Limited,842,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,25-Apr-18,305719,AKW Medi-Care Limited,588.69,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25-Apr-18,323665,Redwood Environmental Services Limited,2569.6,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25-Apr-18,325338,Cemex UK Materials Limited,585.09,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25-Apr-18,325338,Cemex UK Materials Limited,1062.6,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25-Apr-18,325338,Cemex UK Materials Limited,992.07,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25-Apr-18,325338,Cemex UK Materials Limited,958.71,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25-Apr-18,325340,Tarmac Trading Limited,2307.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25-Apr-18,325852,Glamorgan White Lining Limited,1405.54,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,25-Apr-18,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,2100,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,25-Apr-18,333218,Metric Group Limited,544.59,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,25-Apr-18,333600,Ace Site Services (UK) Limited,780,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25-Apr-18,341180,G.A.E. Smith (Holdings) Limited t/a Casepak,2557.2,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25-Apr-18,341220,G.A.E. Smith (Holdings) Limited t/a Casepak,21817.34,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,25-Apr-18,365803,Apollo Minibus & Coach Hire Limited,945,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,25-Apr-18,365803,Tasmim Limited,7159.13,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,25-Apr-18,400050,Children's Services Network Limited t/a WillisPalmer,10959.3,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,25-Apr-18,403158,Pegasus Maintenance Services Limited,1100,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,25-Apr-18,403301,Funeral Services Limited,1078,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,25-Apr-18,403330,Total Storage Systems Limited,2212.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,25-Apr-18,407150,Gartec Limited,607.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,25-Apr-18,407400,Glamorgan Gem Limited,500,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,25-Apr-18,420221,South West Audit Partnership Limited,33500,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,25-Apr-18,421230,Power Tecnique Limited,3065,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,25-Apr-18,421230,UK Oracle User Group Limited,1647,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,25-Apr-18,422130,Princes Gate Cool Water Limited,1239.84,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,25-Apr-18,422201,Eurosafe Solutions Limited,1869,Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,25-Apr-18,812227,Kelray Limited,2190.22,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL ENGINEER,25-Apr-18,831216,Peter Brett Associates LLP,12629.32,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,25-Apr-18,842185,Ingram Evans Care Limited,600,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,25-Apr-18,845003,GKR Maintenance & Building Co. Limited,4649.37,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,25-Apr-18,845003,GKR Maintenance & Building Co. Limited,4238.17,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,25-Apr-18,845003,Handicare Accessibility Limited,1815,Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25-Apr-18,101006,Yorkshire Purchasing Organisation,708,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,25-Apr-18,102604,Bridgend County Borough Council,4426,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,25-Apr-18,102626,Cardiff County Council,60735,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,25-Apr-18,102652,University of South Wales,800,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,25-Apr-18,102652,University of South Wales,712.5,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,25-Apr-18,102707,Stanwell Comprehensive School,675,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Bridgend County Borough Council,3643.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Bridgend County Borough Council,13680.7,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Bridgend County Borough Council,3824.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Bridgend County Borough Council,13680.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Bridgend County Borough Council,13141.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Bridgend County Borough Council,3643.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,218419,Bridgend County Borough Council,7981,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,218419,Bridgend County Borough Council,7807.5,Revenue
DIRECT SOCIAL SERVICES,REGIONAL ADOPTION SERVICE,25-Apr-18,260500,Rhondda Cynon Taff County Borough Council,7641.43,Revenue
DIRECT SOCIAL SERVICES,REGIONAL ADOPTION SERVICE,25-Apr-18,260500,Rhondda Cynon Taff County Borough Council,9198.44,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,25-Apr-18,100401,Teachers Pensions,3247.93,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,25-Apr-18,100402,Teachers Pensions,2312.09,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,25-Apr-18,100406,Teachers Pensions,1024.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Bridgend College,4134.11,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Bridgend College,6005.87,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Bridgend College,6092.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Bridgend College,6092.67,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,25-Apr-18,102632,New Directions (Education) Limited,644.16,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,25-Apr-18,102632,New Directions (Education) Limited,839.73,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,215489,April Complete Care Solutions Limited,548.1,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,216179,April Complete Care Solutions Limited,605.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,216179,April Complete Care Solutions Limited,922.66,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Apr-18,260150,Sanctuary Personnel Limited,1276.5,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Apr-18,260150,Sanctuary Personnel Limited,1035,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25-Apr-18,260150,Sanctuary Personnel Limited,1104,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,215489,Willowmere Home Care Agency Limited,898.37,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,215489,Willowmere Home Care Agency Limited,796.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,215489,Willowmere Home Care Agency Limited,898.37,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,215489,Willowmere Home Care Agency Limited,796.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,215489,Willowmere Home Care Agency Limited,796.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,215489,Willowmere Home Care Agency Limited,796.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,215489,Willowmere Home Care Agency Limited,796.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Consensus Support Services Limited t/a Ty Hendy,11748,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Crosshands Care Limited,6181.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Crosshands Care Limited,2160,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Crosshands Care Limited,5014.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Crosshands Care Limited,4008,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Crosshands Care Limited,4514.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,217909,Inspiration Lifestyle Services Limited T/A Ceriosen Bren Care Home,6022.64,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25-Apr-18,101006,HJ & J Limited T/A Rainbow International,655,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,25-Apr-18,319010,Ceri Williams t/a Mobile Tyre Services,3124.07,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25-Apr-18,216179,Capability Scotland,3420.87,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,25-Apr-18,403370,Hope Rescue Centre Limited,1557.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,215489,Caring Companions Limited,535.2,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,215489,Caring Companions Limited,820.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,215489,Caring Companions Limited,621.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,215489,Caring Companions Limited,755.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,215489,Caring Companions Limited,750.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,215489,Caring Companions Limited,544.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,215489,Caring Companions Limited,660.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,215489,Caring Companions Limited,599.2,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,215489,GJ Care & Training Limited,558.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,215489,GJ Care & Training Limited,622.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,215489,GJ Care & Training Limited,617.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,217909,GJ Care & Training Limited,699.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,218321,GJ Care & Training Limited,570.43,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,26-Apr-18,154401,Elygra Limited,557.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26-Apr-18,212791,Golley Slater Group Limited,663.15,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,BetterCare Keys Limited,10313.1,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,BetterCare Keys Limited,10313.19,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Landsker Child Care Limited,17502.86,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Landsker Child Care Limited,17527.68,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,-957.24,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,3321.6,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,2165.68,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,3239.4,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,2870.49,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,3190.81,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,2872.37,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,2870.49,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,2726.96,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,4076.32,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,3190.81,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,3190.81,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,2806.41,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,2954.11,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,2597.44,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,2916.11,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,3239.4,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Pathway Care Limited T/A Nexus Fostering,3190.81,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,300640,Golley Slater Group Limited,723.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325338,Calibre Contracting Limited,1847.22,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325338,Calibre Contracting Limited,2050.2,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325338,Calibre Contracting Limited,874.91,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325338,Tarmac Trading Limited,577.2,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325338,Tarmac Trading Limited,574.6,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325340,Calibre Contracting Limited,925.65,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325340,Calibre Contracting Limited,1335.69,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325340,Calibre Contracting Limited,1847.22,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325340,Calibre Contracting Limited,583.27,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325340,Tarmac Trading Limited,1171.3,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325340,Wales & West Utilities Limited,1512.35,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26-Apr-18,325790,Dwr Cymru Cyf,663.91,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,26-Apr-18,333013,Ace Site Services (UK) Limited,550,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,26-Apr-18,350712,Springboard Research Limited,3600,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,26-Apr-18,365792,Glasdon UK Limited,1900.52,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,26-Apr-18,407118,The Holloway Partnership Limited,2527,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,26-Apr-18,421230,Complete Business Solutions Group Limited,576,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,26-Apr-18,421230,Pervasive Networks Limited,921.6,Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,26-Apr-18,812273,Burner Efficiency Services Limited,12400,Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,26-Apr-18,812276,SOCOTEC UK Limited,5440,Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,26-Apr-18,812277,SOCOTEC UK Limited,2027.5,Capital
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Durham County Council,40145,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,26-Apr-18,140131,Randstad Solutions Limited,103366.63,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,26-Apr-18,407119,Hays Specialist Recruitment Limited,1150.74,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,26-Apr-18,260060,Five Oaks Care Limited,20645.1,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,26-Apr-18,356600,Keith Walden t/a Keith Walden Master Thatcher,12450,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,26-Apr-18,365793,Nigel Martlew t/a Caring Coaches,-740,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,26-Apr-18,479050,Kevin Stuart Reev t/a Cornerswell Carpets,1100,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,26-Apr-18,440531,Race Equality First,6500,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Apr-18,101047,Dwr Cymru Cyf,3240.76,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Apr-18,101047,Portotech Limited,1159,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Apr-18,101094,ECadets Limited,600,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Apr-18,101095,Biffa Waste Services Limited,525.51,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Apr-18,101095,Blue Sky Digital Solutions Limited,3774.63,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Apr-18,101095,Corona Energy Retail 4 Limited,1681.49,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Apr-18,101095,Dwr Cymru Cyf,2384.49,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Apr-18,101095,The Assessment Foundation CIC,1116,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Apr-18,101304,Chubb Fire & Security Limited,1249.71,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,217909,Care Management Group Limited,2194.57,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,27-Apr-18,400063,Virgin Media Business Limited,10712.25,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,27-Apr-18,421230,Cannon Technologies Limited,553.02,Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL ENGINEER,27-Apr-18,831216,Dyer & Butler Limited,74770.45,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27-Apr-18,842145,SMK Building & Maintenance Limited,221580.52,Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,27-Apr-18,102593,New Directions (Education) Limited,-674.9,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,April Complete Care Solutions Limited,584,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,216179,April Complete Care Solutions Limited,605.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,216179,April Complete Care Solutions Limited,922.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,647.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,738.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,604.1,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,523.89,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,527.73,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,636.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,586.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,796.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,644.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,570.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,604.1,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,651.81,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27-Apr-18,215489,Willowmere Home Care Agency Limited,678.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Apr-18,215489,All Care (South Wales) Limited,684.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Apr-18,215489,All Care (South Wales) Limited,855.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Apr-18,215489,All Care (South Wales) Limited,752.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Apr-18,215489,GJ Care & Training Limited,713.62,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Apr-18,215489,GJ Care & Training Limited,558.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Apr-18,215489,GJ Care & Training Limited,622.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Apr-18,215489,GJ Care & Training Limited,617.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Apr-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,694.1,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Apr-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,662.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Apr-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,627.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-Apr-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,588.94,Revenue
